Contrast,#term ID,term description,genes mapped,enrichment score,direction,false discovery rate,method,matching proteins in your input (IDs),matching proteins in your input (labels)
CU_NPH,GO:0048858,Cell projection morphogenesis,45,3.32252,top,0.0012,ks,"9606.ENSP00000043402,9606.ENSP00000221891,9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000271332,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000373244,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,APLP1,SEMA3G,CHL1,SEMA7A,NECTIN1,CELSR2,EPHA4,APP,CSF1R,NBL1,ALCAM,LAMB2,NPTX1,B4GAT1,SEMA6D,CNTN2,PTN,NEO1,NFASC,PLXNB2,TNR,EFNA1,EPHA7,L1CAM,SLITRK1,NRCAM,CSPG5,PTPRZ1,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,FGFR2,ROBO1,DAG1,CNTN1,NCAM1,NRN1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
CU_NPH,GO:0000902,Cell morphogenesis,59,2.86654,top,0.0013,ks,"9606.ENSP00000043402,9606.ENSP00000221891,9606.ENSP00000222399,9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000258341,9606.ENSP00000261918,9606.ENSP00000262919,9606.ENSP00000264025,9606.ENSP00000265071,9606.ENSP00000270142,9606.ENSP00000271332,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000301178,9606.ENSP00000301244,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000315130,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000352798,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000363040,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000373244,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000455114,9606.ENSP00000462701,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497290,9606.ENSP00000497691","RTN4R,APLP1,LAMB1,SEMA3G,CHL1,LAMC1,SEMA7A,ATRN,NECTIN1,CDH6,SOD1,CELSR2,EPHA4,APP,CSF1R,NBL1,AXL,SPINT2,ALCAM,LAMB2,NPTX1,B4GAT1,CLU,SEMA6D,CNTN2,PTN,NEO1,NFASC,FN1,PLXNB2,COL18A1,TNR,EFNA1,EPHA7,L1CAM,MEGF9,SLITRK1,NRCAM,CSPG5,PTPRZ1,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,FGFR2,ROBO1,DAG1,CNTN1,HEXA,CDH8,NCAM1,NRN1,SEMA3B,CDH4,NRXN3,ACTB,CDH5,APLP2"
CU_NPH,GO:0072376,Protein activation cascade,14,4.21043,bottom,0.0013,afc,"9606.ENSP00000205948,9606.ENSP00000218099,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000306099,9606.ENSP00000308541,9606.ENSP00000331544,9606.ENSP00000336829,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000364709,9606.ENSP00000377055,9606.ENSP00000498441","APOH,F9,F12,KLKB1,FGB,F2,FBLN1,FGG,FN1,F13B,F5,F10,PRCP,FGA"
CU_NPH,GO:0007399,Nervous system development,140,2.16661,top,0.0014,ks,"9606.ENSP00000043402,9606.ENSP00000053867,9606.ENSP00000200691,9606.ENSP00000219070,9606.ENSP00000221891,9606.ENSP00000222399,9606.ENSP00000226218,9606.ENSP00000231721,9606.ENSP00000233242,9606.ENSP00000238018,9606.ENSP00000243077,9606.ENSP00000245907,9606.ENSP00000247271,9606.ENSP00000248933,9606.ENSP00000251268,9606.ENSP00000252087,9606.ENSP00000252486,9606.ENSP00000252575,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000262120,9606.ENSP00000262919,9606.ENSP00000264025,9606.ENSP00000264039,9606.ENSP00000265077,9606.ENSP00000265459,9606.ENSP00000265727,9606.ENSP00000266546,9606.ENSP00000269141,9606.ENSP00000270142,9606.ENSP00000271332,9606.ENSP00000277120,9606.ENSP00000281821,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000287008,9606.ENSP00000289749,9606.ENSP00000291295,9606.ENSP00000294728,9606.ENSP00000295777,9606.ENSP00000296506,9606.ENSP00000296861,9606.ENSP00000299427,9606.ENSP00000301178,9606.ENSP00000301244,9606.ENSP00000305988,9606.ENSP00000306100,9606.ENSP00000306449,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000312942,9606.ENSP00000315130,9606.ENSP00000319281,9606.ENSP00000321108,9606.ENSP00000321951,9606.ENSP00000324173,9606.ENSP00000324857,9606.ENSP00000327513,9606.ENSP00000329797,9606.ENSP00000330633,9606.ENSP00000330862,9606.ENSP00000331210,9606.ENSP00000335397,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344155,9606.ENSP00000344786,9606.ENSP00000345179,9606.ENSP00000345229,9606.ENSP00000346839,9606.ENSP00000347591,9606.ENSP00000350364,9606.ENSP00000350425,9606.ENSP00000352288,9606.ENSP00000353007,9606.ENSP00000353030,9606.ENSP00000356646,9606.ENSP00000357065,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000359629,9606.ENSP00000361112,9606.ENSP00000362759,9606.ENSP00000362924,9606.ENSP00000363773,9606.ENSP00000363827,9606.ENSP00000366047,9606.ENSP00000366091,9606.ENSP00000366288,9606.ENSP00000368265,9606.ENSP00000368314,9606.ENSP00000368678,9606.ENSP00000370593,9606.ENSP00000373244,9606.ENSP00000376048,9606.ENSP00000377047,9606.ENSP00000378401,9606.ENSP00000380602,9606.ENSP00000381607,9606.ENSP00000383392,9606.ENSP00000384193,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000393312,9606.ENSP00000394720,9606.ENSP00000396722,9606.ENSP00000399485,9606.ENSP00000400365,9606.ENSP00000400894,9606.ENSP00000410294,9606.ENSP00000418112,9606.ENSP00000419000,9606.ENSP00000419425,9606.ENSP00000420321,9606.ENSP00000422533,9606.ENSP00000425915,9606.ENSP00000428518,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000445175,9606.ENSP00000447006,9606.ENSP00000455114,9606.ENSP00000467537,9606.ENSP00000478061,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000481309,9606.ENSP00000481917,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000490083,9606.ENSP00000494750,9606.ENSP00000497221,9606.ENSP00000497691,9606.ENSP00000499387,9606.ENSP00000500193","RTN4R,GRN,MT3,MMP2,APLP1,LAMB1,VTN,SEMA3G,APOB,GDA,LRP1,C3,OMG,SEZ6L,MEGF8,PCDHGC5,APOE,NCAN,CHL1,SEMA7A,TWSG1,ATRN,NECTIN1,GPC1,VCAN,NRXN2,ADAM22,CLSTN3,CDH2,SOD1,CELSR2,NTRK2,EPHA4,THY1,APP,CSF1R,PCDH1,NBL1,CALM3,VCAM1,SERPINI1,SCRG1,TNFRSF21,TPP1,AXL,SPINT2,ALCAM,PAM,GPR37,LAMB2,NPTX1,B4GAT1,SEZ6,CLU,BASP1,SPOCK2,FAIM2,HSPA5,SEMA6D,CSF1,CADM1,CNTN2,OPCML,BCAN,RTN4RL2,PTN,NEO1,ABCA2,NFASC,APOD,DNER,FN1,GFRA1,NEGR1,APOA4,PLXNB2,SULF2,PTPRF,TNR,IGSF8,EFNA1,EPHA7,L1CAM,CRTAC1,CHRDL1,ADGRB2,GSN,C1QA,HSPG2,KLK6,MOG,SLITRK1,CNTFR,NRCAM,AGRN,PTPRD,CSPG5,MAG,PTPRZ1,SPOCK1,CNTN4,GSTP1,NCAM2,CADM2,NRXN1,RELN,FGFR1,SEMA4B,NTM,LY6H,LAMA2,PENK,FGFR2,PTPRG,LSAMP,PPIA,ROBO1,ADGRL3,SELENOP,GFRA2,ADM,DAG1,LDHA,CNTN1,HEXA,PTPRS,MARCKS,NCAM1,NRN1,SEMA3B,SPINK6,SEZ6L2,CDH4,NRXN3,ATP6AP2,ACTB,ITM2B,APLP2,SDF4,BTD"
CU_NPH,GO:0030193,Regulation of blood coagulation,20,3.56597,bottom,0.0014,afc,"9606.ENSP00000181383,9606.ENSP00000205948,9606.ENSP00000226218,9606.ENSP00000232003,9606.ENSP00000234071,9606.ENSP00000252486,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000278407,9606.ENSP00000301522,9606.ENSP00000306099,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000321853,9606.ENSP00000330382,9606.ENSP00000336829,9606.ENSP00000356671,9606.ENSP00000377783,9606.ENSP00000493985,9606.ENSP00000498441","CPB2,APOH,VTN,HRG,PROC,APOE,F12,KLKB1,SERPING1,PRDX2,FGB,F2,PLG,SERPINF2,PDGFB,FGG,SERPINC1,PROS1,KNG1,FGA"
CU_NPH,GO:0048667,Cell morphogenesis involved in neuron differentiation,44,3.14343,top,0.0014,ks,"9606.ENSP00000043402,9606.ENSP00000221891,9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000270142,9606.ENSP00000271332,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000455114,9606.ENSP00000480132,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,APLP1,SEMA3G,CHL1,SEMA7A,NECTIN1,SOD1,CELSR2,EPHA4,APP,CSF1R,ALCAM,LAMB2,NPTX1,B4GAT1,SEMA6D,CNTN2,PTN,NEO1,NFASC,PLXNB2,TNR,EFNA1,EPHA7,L1CAM,SLITRK1,NRCAM,PTPRZ1,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,FGFR2,ROBO1,DAG1,CNTN1,HEXA,NCAM1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
CU_NPH,GO:0048812,Neuron projection morphogenesis,44,3.24758,top,0.0014,ks,"9606.ENSP00000043402,9606.ENSP00000221891,9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000271332,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,APLP1,SEMA3G,CHL1,SEMA7A,NECTIN1,CELSR2,EPHA4,APP,CSF1R,NBL1,ALCAM,LAMB2,NPTX1,B4GAT1,SEMA6D,CNTN2,PTN,NEO1,NFASC,PLXNB2,TNR,EFNA1,EPHA7,L1CAM,SLITRK1,NRCAM,PTPRZ1,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,FGFR2,ROBO1,DAG1,CNTN1,NCAM1,NRN1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
CU_NPH,GO:0072378,"Blood coagulation, fibrin clot formation",13,4.33877,bottom,0.0014,afc,"9606.ENSP00000205948,9606.ENSP00000218099,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000306099,9606.ENSP00000308541,9606.ENSP00000331544,9606.ENSP00000336829,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000364709,9606.ENSP00000498441","APOH,F9,F12,KLKB1,FGB,F2,FBLN1,FGG,FN1,F13B,F5,F10,FGA"
CU_NPH,GO:0007596,Blood coagulation,28,3.66178,bottom,0.0017,ks,"9606.ENSP00000181383,9606.ENSP00000205948,9606.ENSP00000215727,9606.ENSP00000216968,9606.ENSP00000218099,9606.ENSP00000232003,9606.ENSP00000234071,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000278407,9606.ENSP00000301178,9606.ENSP00000306099,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000331544,9606.ENSP00000336829,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356671,9606.ENSP00000356771,9606.ENSP00000364709,9606.ENSP00000377783,9606.ENSP00000416066,9606.ENSP00000419425,9606.ENSP00000493985,9606.ENSP00000494750,9606.ENSP00000498441,9606.ENSP00000498879","CPB2,APOH,SERPIND1,PROCR,F9,HRG,PROC,F12,KLKB1,SERPING1,AXL,FGB,F2,PLG,FBLN1,FGG,FN1,F13B,SERPINC1,F5,F10,PROS1,SERPINA1,PPIA,KNG1,ACTB,FGA,CD59"
CU_NPH,GO:1903027,Regulation of opsonization,6,5.88289,bottom,0.0017,afc,"9606.ENSP00000245907,9606.ENSP00000296280,9606.ENSP00000299367,9606.ENSP00000356037,9606.ENSP00000396688,9606.ENSP00000416561","C3,MASP1,C2,C4BPA,C4A,CFB"
CU_NPH,GO:0002376,Immune system process,119,1.83404,bottom,0.002,ks,"9606.ENSP00000053867,9606.ENSP00000166139,9606.ENSP00000212355,9606.ENSP00000215909,9606.ENSP00000216492,9606.ENSP00000217407,9606.ENSP00000220166,9606.ENSP00000223642,9606.ENSP00000226218,9606.ENSP00000227266,9606.ENSP00000230036,9606.ENSP00000232003,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000245907,9606.ENSP00000253496,9606.ENSP00000259486,9606.ENSP00000261267,9606.ENSP00000261918,9606.ENSP00000262120,9606.ENSP00000262746,9606.ENSP00000263408,9606.ENSP00000263413,9606.ENSP00000264025,9606.ENSP00000265983,9606.ENSP00000266542,9606.ENSP00000270142,9606.ENSP00000278407,9606.ENSP00000278505,9606.ENSP00000284240,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000292401,9606.ENSP00000292609,9606.ENSP00000293778,9606.ENSP00000294728,9606.ENSP00000296280,9606.ENSP00000296861,9606.ENSP00000299367,9606.ENSP00000300026,9606.ENSP00000301178,9606.ENSP00000301522,9606.ENSP00000302046,9606.ENSP00000304133,9606.ENSP00000305988,9606.ENSP00000306099,9606.ENSP00000308117,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000310832,9606.ENSP00000313967,9606.ENSP00000314299,9606.ENSP00000315130,9606.ENSP00000317674,9606.ENSP00000320866,9606.ENSP00000322061,9606.ENSP00000323929,9606.ENSP00000327513,9606.ENSP00000329797,9606.ENSP00000330382,9606.ENSP00000339477,9606.ENSP00000341170,9606.ENSP00000342082,9606.ENSP00000345344,9606.ENSP00000348170,9606.ENSP00000350425,9606.ENSP00000353408,9606.ENSP00000354458,9606.ENSP00000356030,9606.ENSP00000356037,9606.ENSP00000356385,9606.ENSP00000356395,9606.ENSP00000356399,9606.ENSP00000356946,9606.ENSP00000357981,9606.ENSP00000358777,9606.ENSP00000360281,9606.ENSP00000360687,9606.ENSP00000360697,9606.ENSP00000361761,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000366091,9606.ENSP00000369055,9606.ENSP00000372136,9606.ENSP00000377047,9606.ENSP00000378131,9606.ENSP00000381581,9606.ENSP00000383115,9606.ENSP00000385035,9606.ENSP00000385519,9606.ENSP00000385834,9606.ENSP00000387050,9606.ENSP00000396688,9606.ENSP00000398632,9606.ENSP00000399679,9606.ENSP00000410294,9606.ENSP00000416561,9606.ENSP00000418009,9606.ENSP00000419425,9606.ENSP00000426455,9606.ENSP00000431254,9606.ENSP00000436607,9606.ENSP00000438677,9606.ENSP00000440066,9606.ENSP00000444271,9606.ENSP00000452662,9606.ENSP00000455897,9606.ENSP00000468253,9606.ENSP00000478763,9606.ENSP00000479119,9606.ENSP00000479675,9606.ENSP00000480035,9606.ENSP00000480322,9606.ENSP00000483567,9606.ENSP00000493985,9606.ENSP00000497910,9606.ENSP00000498441","GRN,FSTL3,TGFBR3,LGALS1,CHGA,LBP,CTSH,C5,VTN,CTSC,GPLD1,HRG,CTSD,LRP1,C3,F12,ENPP2,LYZ,SEMA7A,TWSG1,PRDX1,C9,C6,NECTIN1,HPX,C1RL,SOD1,SERPING1,ENDOD1,THY1,APP,CSF1R,AZGP1,PGLYRP2,CXCL16,VCAM1,MASP1,TNFRSF21,C2,PPIB,AXL,PRDX2,RNASE6,SCG2,ALCAM,FGB,CD248,F2,PLG,CTSF,C1QB,CFHR1,CLU,APOL1,CALR,C7,A2M,CSF1,CADM1,PDGFB,ICOSLG,PTN,SLPI,CTSL,HP,APOA4,MSN,C8A,CD55,C4BPA,CFHR2,CFHR3,CFH,FCGR3A,CTSS,ATP6AP1,C8B,PTGDS,C8G,WFDC2,GSN,C1QC,C1QA,MOG,B4GALT1,DEFA1B,PTPRZ1,CFI,LCP1,COLEC12,C1S,CD14,TF,PLD3,C4A,CD44,PRG4,FGFR2,CFB,RARRES2,PPIA,RNASET2,IGLL5,ADM,PLD4,JCHAIN,C1R,IGKV2D-28,MRC1,CFD,SIRPA,IGHV1-3,IGHV3-15,IGHV3-72,CD99L2,IGKV2D-29,KNG1,B2M,FGA"
CU_NPH,GO:0002526,Acute inflammatory response,21,3.17201,bottom,0.002,ks,"9606.ENSP00000217407,9606.ENSP00000253496,9606.ENSP00000259396,9606.ENSP00000264690,9606.ENSP00000266041,9606.ENSP00000273784,9606.ENSP00000278222,9606.ENSP00000294728,9606.ENSP00000308541,9606.ENSP00000321853,9606.ENSP00000323929,9606.ENSP00000346839,9606.ENSP00000348170,9606.ENSP00000352071,9606.ENSP00000356946,9606.ENSP00000356969,9606.ENSP00000369055,9606.ENSP00000377055,9606.ENSP00000394936,9606.ENSP00000416066,9606.ENSP00000450540","LBP,F12,ORM1,KLKB1,ITIH4,AHSG,SAA4,VCAM1,F2,SERPINF2,A2M,FN1,HP,CD163,FCGR3A,APOA2,B4GALT1,PRCP,ORM2,SERPINA1,SERPINA3"
CU_NPH,GO:0007409,Axonogenesis,40,3.40013,top,0.002,ks,"9606.ENSP00000043402,9606.ENSP00000221891,9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341198,9606.ENSP00000344786,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000480132,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,APLP1,SEMA3G,CHL1,SEMA7A,NECTIN1,EPHA4,APP,CSF1R,ALCAM,LAMB2,NPTX1,B4GAT1,SEMA6D,CNTN2,NEO1,NFASC,PLXNB2,TNR,EFNA1,EPHA7,L1CAM,SLITRK1,NRCAM,PTPRZ1,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,FGFR2,ROBO1,DAG1,CNTN1,NCAM1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
CU_NPH,GO:0099175,Regulation of postsynapse organization,14,4.88539,top,0.0023,afc,"9606.ENSP00000252486,9606.ENSP00000269141,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000307549,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000368314,9606.ENSP00000370593,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000399376,9606.ENSP00000467537,9606.ENSP00000498662","APOE,CDH2,EPHA4,APP,NPTX1,EFNA1,EPHA7,NRCAM,PTPRD,NRXN1,RELN,PRNP,PTPRS,LRRC4B"
CU_NPH,GO:0099537,Trans-synaptic signaling,24,3.75357,top,0.0023,ks,"9606.ENSP00000252486,9606.ENSP00000265459,9606.ENSP00000265634,9606.ENSP00000266546,9606.ENSP00000277120,9606.ENSP00000287641,9606.ENSP00000296777,9606.ENSP00000301908,9606.ENSP00000307549,9606.ENSP00000308938,9606.ENSP00000312942,9606.ENSP00000340278,9606.ENSP00000356646,9606.ENSP00000361112,9606.ENSP00000370593,9606.ENSP00000373244,9606.ENSP00000374069,9606.ENSP00000385142,9606.ENSP00000388823,9606.ENSP00000390084,9606.ENSP00000400894,9606.ENSP00000442600,9606.ENSP00000462701,9606.ENSP00000489551","APOE,NRXN2,NPTX2,CLSTN3,NTRK2,SST,CARTPT,PNOC,NPTX1,PLG,SEZ6,PARK7,TNR,CHRDL1,PTPRD,CSPG5,PTPRN2,NRXN1,NSG1,SHISA6,PENK,DAG1,CDH8,NRXN3"
CU_NPH,GO:0032989,Cellular component morphogenesis,48,2.97229,top,0.0026,ks,"9606.ENSP00000043402,9606.ENSP00000221891,9606.ENSP00000231721,9606.ENSP00000256509,9606.ENSP00000261918,9606.ENSP00000264025,9606.ENSP00000264039,9606.ENSP00000271332,9606.ENSP00000281821,9606.ENSP00000284981,9606.ENSP00000286301,9606.ENSP00000289749,9606.ENSP00000305988,9606.ENSP00000307156,9606.ENSP00000307549,9606.ENSP00000309096,9606.ENSP00000324857,9606.ENSP00000330633,9606.ENSP00000341170,9606.ENSP00000341198,9606.ENSP00000344155,9606.ENSP00000344786,9606.ENSP00000352288,9606.ENSP00000356646,9606.ENSP00000357392,9606.ENSP00000358309,9606.ENSP00000359077,9606.ENSP00000366288,9606.ENSP00000368314,9606.ENSP00000373244,9606.ENSP00000376048,9606.ENSP00000377047,9606.ENSP00000380602,9606.ENSP00000385142,9606.ENSP00000392423,9606.ENSP00000394720,9606.ENSP00000400365,9606.ENSP00000410294,9606.ENSP00000420321,9606.ENSP00000442600,9606.ENSP00000447006,9606.ENSP00000480132,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000484928,9606.ENSP00000489551,9606.ENSP00000494750,9606.ENSP00000497691","RTN4R,APLP1,SEMA3G,CHL1,SEMA7A,NECTIN1,GPC1,CELSR2,EPHA4,APP,CSF1R,NBL1,ALCAM,LAMB2,NPTX1,B4GAT1,SEMA6D,CNTN2,PTN,NEO1,ABCA2,NFASC,PLXNB2,TNR,EFNA1,EPHA7,L1CAM,SLITRK1,NRCAM,CSPG5,MAG,PTPRZ1,CNTN4,NRXN1,RELN,SEMA4B,LAMA2,FGFR2,ROBO1,DAG1,CNTN1,NCAM1,NRN1,SEMA3B,CDH4,NRXN3,ACTB,APLP2"
CU_NPH,GO:0042730,Fibrinolysis,12,4.30316,bottom,0.0029,afc,"9606.ENSP00000181383,9606.ENSP00000232003,9606.ENSP00000253496,9606.ENSP00000264690,9606.ENSP00000278407,9606.ENSP00000306099,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000377783,9606.ENSP00000498441","CPB2,HRG,F12,KLKB1,SERPING1,FGB,F2,PLG,SERPINF2,FGG,PROS1,FGA"
CU_NPH,GO:1903036,Positive regulation of response to wounding,11,4.38452,bottom,0.003,afc,"9606.ENSP00000053867,9606.ENSP00000181383,9606.ENSP00000205948,9606.ENSP00000226218,9606.ENSP00000232003,9606.ENSP00000253496,9606.ENSP00000301522,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000321853,9606.ENSP00000341170","GRN,CPB2,APOH,VTN,HRG,F12,PRDX2,F2,PLG,SERPINF2,PTN"
